"Life expectancy at birth (years)","Published","2012","Americas","Lower-middle-income","Honduras","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","1990","South-East Asia","Lower-middle-income","India","Both sexes","58","58.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Lower-middle-income","Kiribati","Both sexes","60","60.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Kiribati","Both sexes","64","64.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Morocco","Both sexes","68","68.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Lower-middle-income","Republic of Moldova","Both sexes","68","68.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Lower-middle-income","Republic of Moldova","Both sexes","67","67.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Lower-middle-income","Republic of Moldova","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2000","South-East Asia","Lower-middle-income","Maldives","Both sexes","68","68.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Austria","Both sexes","78","78.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","High-income","Austria","Both sexes","81","81.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","High-income","Bahamas","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","High-income","Barbados","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","High-income","Barbados","Both sexes","75","75.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","High-income","Cook Islands","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Denmark","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","High-income","Spain","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Spain","Both sexes","79","79.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","United Kingdom of Great Britain and Northern Ireland","Both sexes","78","78.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","High-income","Hungary","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Italy","Both sexes","80","80.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","High-income","Japan","Both sexes","79","79.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","High-income","Japan","Both sexes","84","84.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Luxembourg","Both sexes","78","78.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Malta","Both sexes","78","78.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","High-income","Nauru","Both sexes","79","79.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","High-income","New Zealand","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","2012","Eastern Mediterranean","High-income","Qatar","Both sexes","79","79.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Sweden","Both sexes","80","80.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","High-income","United States of America","Both sexes","79","79.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Low-income","Afghanistan","Both sexes","49","49.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","Benin","Both sexes","59","59.00000","","",""
"Life expectancy at birth (years)","Published","1990","South-East Asia","Low-income","Bangladesh","Both sexes","60","60.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Ethiopia","Both sexes","45","45.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Gambia","Both sexes","52","52.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Gambia","Both sexes","56","56.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Guinea-Bissau","Both sexes","52","52.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Madagascar","Both sexes","58","58.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","Madagascar","Both sexes","64","64.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Mali","Both sexes","48","48.00000","","",""
"Life expectancy at birth (years)","Published","1990","South-East Asia","Low-income","Myanmar","Both sexes","59","59.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Malawi","Both sexes","44","44.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Niger","Both sexes","50","50.00000","","",""
"Life expectancy at birth (years)","Published","2012","South-East Asia","Low-income","Nepal","Both sexes","68","68.00000","","",""
"Life expectancy at birth (years)","Published","2000","South-East Asia","Low-income","Democratic People's Republic of Korea","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","2012","South-East Asia","Low-income","Democratic People's Republic of Korea","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Rwanda","Both sexes","46","46.00000","","",""
"Life expectancy at birth (years)","Published","2012","Eastern Mediterranean","Low-income","Somalia","Both sexes","53","53.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Chad","Both sexes","45","45.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","United Republic of Tanzania","Both sexes","51","51.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","United Republic of Tanzania","Both sexes","50","50.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Uganda","Both sexes","45","45.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","Low-income","Viet Nam","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","Low-income","Yemen","Both sexes","61","61.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Zimbabwe","Both sexes","62","62.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Lower-middle-income","Albania","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Lower-middle-income","Bolivia (Plurinational State of)","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Lower-middle-income","Cameroon","Both sexes","54","54.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Lower-middle-income","Cameroon","Both sexes","51","51.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Lower-middle-income","Cameroon","Both sexes","56","56.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Lower-middle-income","Congo","Both sexes","56","56.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Lower-middle-income","Cabo Verde","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Lower-middle-income","Egypt","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Lower-middle-income","Guyana","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Lower-middle-income","Guyana","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","2012","Eastern Mediterranean","Lower-middle-income","Iraq","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Lower-middle-income","Jordan","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","2000","South-East Asia","Lower-middle-income","Sri Lanka","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","2012","South-East Asia","Lower-middle-income","Sri Lanka","Both sexes","75","75.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Lower-middle-income","Morocco","Both sexes","64","64.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Lower-middle-income","Marshall Islands","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","Lower-middle-income","Marshall Islands","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Lower-middle-income","Mongolia","Both sexes","61","61.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Pakistan","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Lower-middle-income","Philippines","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Lower-middle-income","Solomon Islands","Both sexes","62","62.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","High-income","Andorra","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Andorra","Both sexes","80","80.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","High-income","Australia","Both sexes","80","80.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","High-income","Australia","Both sexes","83","83.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","High-income","Switzerland","Both sexes","83","83.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","High-income","Cook Islands","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Cyprus","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","High-income","Denmark","Both sexes","80","80.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","High-income","Spain","Both sexes","82","82.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","High-income","United Kingdom of Great Britain and Northern Ireland","Both sexes","81","81.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","High-income","Croatia","Both sexes","78","78.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Hungary","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Ireland","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","High-income","Republic of Korea","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","High-income","Luxembourg","Both sexes","82","82.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Monaco","Both sexes","80","80.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","High-income","Malta","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","High-income","Nauru","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","High-income","Nauru","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","High-income","New Zealand","Both sexes","79","79.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","High-income","Qatar","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","High-income","Saudi Arabia","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","High-income","Slovakia","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","High-income","Slovakia","Both sexes","76","76.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","High-income","Slovenia","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","High-income","Sweden","Both sexes","78","78.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","Low-income","Afghanistan","Both sexes","55","55.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","Burkina Faso","Both sexes","58","58.00000","","",""
"Life expectancy at birth (years)","Published","2000","South-East Asia","Low-income","Bangladesh","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","2012","South-East Asia","Low-income","Bangladesh","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Central African Republic","Both sexes","48","48.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Comoros","Both sexes","59","59.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Eritrea","Both sexes","48","48.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Ethiopia","Both sexes","51","51.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","Gambia","Both sexes","61","61.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","Kenya","Both sexes","61","61.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Low-income","Cambodia","Both sexes","54","54.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Low-income","Cambodia","Both sexes","61","61.00000","","",""
"Life expectancy at birth (years)","Published","2012","Western Pacific","Low-income","Cambodia","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Mali","Both sexes","46","46.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","Malawi","Both sexes","59","59.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Niger","Both sexes","43","43.00000","","",""
"Life expectancy at birth (years)","Published","1990","South-East Asia","Low-income","Democratic People's Republic of Korea","Both sexes","70","70.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Rwanda","Both sexes","48","48.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","Rwanda","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Senegal","Both sexes","57","57.00000","","",""
"Life expectancy at birth (years)","Published","2000","Eastern Mediterranean","Low-income","Somalia","Both sexes","50","50.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Low-income","Tajikistan","Both sexes","68","68.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","United Republic of Tanzania","Both sexes","61","61.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Low-income","Yemen","Both sexes","58","58.00000","","",""
"Life expectancy at birth (years)","Published","2012","Eastern Mediterranean","Low-income","Yemen","Both sexes","64","64.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Low-income","Zambia","Both sexes","43","43.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Low-income","Zambia","Both sexes","41","41.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Low-income","Zambia","Both sexes","57","57.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Lower-middle-income","Angola","Both sexes","46","46.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Lower-middle-income","Albania","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Lower-middle-income","Armenia","Both sexes","67","67.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Lower-middle-income","Belize","Both sexes","75","75.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Lower-middle-income","Bolivia (Plurinational State of)","Both sexes","58","58.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Lower-middle-income","Bolivia (Plurinational State of)","Both sexes","68","68.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Lower-middle-income","Congo","Both sexes","52","52.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Lower-middle-income","Congo","Both sexes","59","59.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Lower-middle-income","Ecuador","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Lower-middle-income","Ecuador","Both sexes","75","75.00000","","",""
"Life expectancy at birth (years)","Published","2012","Eastern Mediterranean","Lower-middle-income","Egypt","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Lower-middle-income","Micronesia (Federated States of)","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Lower-middle-income","Guyana","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Lower-middle-income","Honduras","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2012","South-East Asia","Lower-middle-income","India","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Lower-middle-income","Iran (Islamic Republic of)","Both sexes","64","64.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Lower-middle-income","Lesotho","Both sexes","48","48.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Marshall Islands","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Mongolia","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","1990","Eastern Mediterranean","Lower-middle-income","Pakistan","Both sexes","60","60.00000","","",""
"Life expectancy at birth (years)","Published","2012","Eastern Mediterranean","Lower-middle-income","Pakistan","Both sexes","65","65.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Lower-middle-income","Sao Tome and Principe","Both sexes","61","61.00000","","",""
"Life expectancy at birth (years)","Published","1990","Africa","Lower-middle-income","Swaziland","Both sexes","61","61.00000","","",""
"Life expectancy at birth (years)","Published","2012","South-East Asia","Lower-middle-income","Thailand","Both sexes","75","75.00000","","",""
"Life expectancy at birth (years)","Published","2012","Europe","Lower-middle-income","Ukraine","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Lower-middle-income","Vanuatu","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Vanuatu","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Lower-middle-income","Samoa","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Upper-middle-income","Bulgaria","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2000","Europe","Upper-middle-income","Bosnia and Herzegovina","Both sexes","75","75.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Chile","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Chile","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Cuba","Both sexes","77","77.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Cuba","Both sexes","79","79.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Dominica","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Upper-middle-income","Gabon","Both sexes","63","63.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Grenada","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2000","Americas","Upper-middle-income","Saint Kitts and Nevis","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","2012","Americas","Upper-middle-income","Saint Kitts and Nevis","Both sexes","74","74.00000","","",""
"Life expectancy at birth (years)","Published","1990","Europe","Upper-middle-income","Latvia","Both sexes","69","69.00000","","",""
"Life expectancy at birth (years)","Published","2000","Africa","Upper-middle-income","Mauritius","Both sexes","72","72.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Upper-middle-income","Malaysia","Both sexes","71","71.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Upper-middle-income","Palau","Both sexes","66","66.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Suriname","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","1990","Western Pacific","Upper-middle-income","Tuvalu","Both sexes","62","62.00000","","",""
"Life expectancy at birth (years)","Published","1990","Americas","Upper-middle-income","Uruguay","Both sexes","73","73.00000","","",""
"Life expectancy at birth (years)","Published","2012","Africa","Upper-middle-income","South Africa","Both sexes","59","59.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Lower-middle-income","Albania","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","High-income","United Arab Emirates","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","High-income","Australia","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Burkina Faso","Both sexes","42","42.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","South-East Asia","Low-income","Bangladesh","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Upper-middle-income","Bosnia and Herzegovina","Both sexes","68","68.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Upper-middle-income","Belarus","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Central African Republic","Both sexes","38","38.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","High-income","Canada","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","High-income","Cook Islands","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Lower-middle-income","Cabo Verde","Both sexes","59","59.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Upper-middle-income","Cuba","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Cyprus","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Djibouti","Both sexes","49","49.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Upper-middle-income","Dominica","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Spain","Both sexes","73","73.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Upper-middle-income","Fiji","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Ghana","Both sexes","50","50.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Gambia","Both sexes","53","53.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Americas","Lower-middle-income","Guyana","Both sexes","56","56.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Croatia","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Ireland","Both sexes","68","68.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Lower-middle-income","Iran (Islamic Republic of)","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Iraq","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Lower-middle-income","Jordan","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","High-income","Japan","Both sexes","75","75.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Low-income","Cambodia","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Upper-middle-income","Saint Kitts and Nevis","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Low-income","Lao People's Democratic Republic","Both sexes","51","51.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Liberia","Both sexes","52","52.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Upper-middle-income","Libya","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","South-East Asia","Lower-middle-income","Sri Lanka","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Lower-middle-income","Republic of Moldova","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Upper-middle-income","The former Yugoslav republic of Macedonia","Both sexes","64","64.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Mali","Both sexes","41","41.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Malta","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Mozambique","Both sexes","45","45.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Upper-middle-income","Namibia","Both sexes","49","49.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Low-income","Niger","Both sexes","42","42.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Lower-middle-income","Nigeria","Both sexes","46","46.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","High-income","Norway","Both sexes","71","71.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","South-East Asia","Low-income","Nepal","Both sexes","53","53.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","High-income","Nauru","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","High-income","New Zealand","Both sexes","72","72.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Pakistan","Both sexes","54","54.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Americas","Upper-middle-income","Peru","Both sexes","67","67.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Philippines","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Upper-middle-income","Palau","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","High-income","Qatar","Both sexes","65","65.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Upper-middle-income","Romania","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Upper-middle-income","Russian Federation","Both sexes","61","61.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Sierra Leone","Both sexes","39","39.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Africa","Lower-middle-income","Sao Tome and Principe","Both sexes","54","54.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","High-income","Sweden","Both sexes","70","70.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Eastern Mediterranean","Lower-middle-income","Syrian Arab Republic","Both sexes","63","63.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Chad","Both sexes","44","44.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Africa","Low-income","Togo","Both sexes","50","50.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Low-income","Tajikistan","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Europe","Lower-middle-income","Turkmenistan","Both sexes","56","56.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Tonga","Both sexes","60","60.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Eastern Mediterranean","Lower-middle-income","Tunisia","Both sexes","66","66.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2012","Western Pacific","Upper-middle-income","Tuvalu","Both sexes","58","58.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Europe","Low-income","Uzbekistan","Both sexes","58","58.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Vanuatu","Both sexes","59","59.00000","","",""
"Healthy life expectancy (HALE) at birth (years)","Published","2000","Western Pacific","Lower-middle-income","Samoa","Both sexes","61","61.00000","","",""
