"Percentage of students in primary education who are female (%)","Central and Eastern Europe","2011",48.72866,
"Percentage of students in primary education who are female (%)","Central and Eastern Europe","2012",48.71408,
"Percentage of students in primary education who are female (%)","Togo","1999",43.0758,
"Percentage of students in primary education who are female (%)","Togo","2000",43.82005,
"Percentage of students in primary education who are female (%)","Togo","2001",44.2829,
"Percentage of students in primary education who are female (%)","Togo","2002",44.89378,
"Percentage of students in primary education who are female (%)","Togo","2003",45.24251,
"Percentage of students in primary education who are female (%)","Togo","2004",45.62185,
"Percentage of students in primary education who are female (%)","Togo","2005",45.94279,
"Percentage of students in primary education who are female (%)","Togo","2006",46.25192,
"Percentage of students in primary education who are female (%)","Togo","2007",46.39655,
"Percentage of students in primary education who are female (%)","Togo","2008",46.73139,
"Percentage of students in primary education who are female (%)","Togo","2009",45.99858,
"Percentage of students in primary education who are female (%)","Togo","2010",47.36343,
"Percentage of students in primary education who are female (%)","Togo","2011",47.56901,
"Percentage of students in primary education who are female (%)","Togo","2012",47.92226,
"Percentage of students in primary education who are female (%)","Palau","1999",46.55445,
"Percentage of students in primary education who are female (%)","Palau","2000",47.73429,
"Percentage of students in primary education who are female (%)","Palau","2004",47.97844,
"Percentage of students in primary education who are female (%)","Kazakhstan","1999",49.17928,
"Percentage of students in primary education who are female (%)","Kazakhstan","2000",49.25823,
"Percentage of students in primary education who are female (%)","Kazakhstan","2001",48.84608,
"Percentage of students in primary education who are female (%)","Kazakhstan","2002",48.82142,
"Percentage of students in primary education who are female (%)","Kazakhstan","2003",48.8538,
"Percentage of students in primary education who are female (%)","Kazakhstan","2004",48.80483,
"Percentage of students in primary education who are female (%)","Kazakhstan","2005",48.78757,
"Percentage of students in primary education who are female (%)","Kazakhstan","2006",48.84478,
"Percentage of students in primary education who are female (%)","Kazakhstan","2007",48.80646,
"Percentage of students in primary education who are female (%)","Kazakhstan","2008",48.79662,
"Percentage of students in primary education who are female (%)","Kazakhstan","2009",48.8128,
"Percentage of students in primary education who are female (%)","Kazakhstan","2010",48.88722,
"Percentage of students in primary education who are female (%)","Kazakhstan","2011",48.83954,
"Percentage of students in primary education who are female (%)","Kazakhstan","2012",48.82281,
"Percentage of students in primary education who are female (%)","Kazakhstan","2013",48.78382,
"Percentage of students in primary education who are female (%)","North America and Western Europe","1999",49.00116,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2000",48.5021,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2001",48.66737,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2002",48.77024,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2003",48.7029,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2004",48.61841,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2005",48.54006,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2006",48.78399,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2007",48.66501,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2008",48.72032,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2009",48.77483,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2010",48.61519,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2011",48.80887,
"Percentage of students in primary education who are female (%)","North America and Western Europe","2012",48.59783,
"Percentage of students in primary education who are female (%)","Sierra Leone","2000",48.37926,
"Percentage of students in primary education who are female (%)","Sierra Leone","2001",41.56245,
"Percentage of students in primary education who are female (%)","Sierra Leone","2011",48.79845,
"Percentage of students in primary education who are female (%)","Sierra Leone","2012",49.82772,
"Percentage of students in primary education who are female (%)","World","1999",46.58258,
"Percentage of students in primary education who are female (%)","World","2000",46.59031,
"Percentage of students in primary education who are female (%)","World","2001",46.69076,
"Percentage of students in primary education who are female (%)","World","2002",46.70363,
"Percentage of students in primary education who are female (%)","World","2003",47.19817,
"Percentage of students in primary education who are female (%)","World","2004",47.15602,‡
"Percentage of students in primary education who are female (%)","World","2005",47.21664,
"Percentage of students in primary education who are female (%)","World","2006",47.30662,
"Percentage of students in primary education who are female (%)","World","2007",47.35498,
"Percentage of students in primary education who are female (%)","World","2008",47.52982,
"Percentage of students in primary education who are female (%)","World","2009",47.61947,
"Percentage of students in primary education who are female (%)","World","2010",47.663,
"Percentage of students in primary education who are female (%)","World","2011",47.6758,
"Percentage of students in primary education who are female (%)","World","2012",47.66372,
"Percentage of students in primary education who are female (%)","Belgium","1999",48.55415,
"Percentage of students in primary education who are female (%)","Belgium","2000",48.64037,
"Percentage of students in primary education who are female (%)","Belgium","2001",48.64819,
"Percentage of students in primary education who are female (%)","Belgium","2002",48.67235,
"Percentage of students in primary education who are female (%)","Belgium","2003",48.65766,
"Percentage of students in primary education who are female (%)","Belgium","2004",48.81042,
"Percentage of students in primary education who are female (%)","Belgium","2005",48.81475,
"Percentage of students in primary education who are female (%)","Belgium","2006",48.8121,
"Percentage of students in primary education who are female (%)","Belgium","2007",48.89891,
"Percentage of students in primary education who are female (%)","Belgium","2008",48.91618,
"Percentage of students in primary education who are female (%)","Belgium","2009",48.87377,
"Percentage of students in primary education who are female (%)","Belgium","2010",48.86418,
"Percentage of students in primary education who are female (%)","Belgium","2011",48.83311,
"Percentage of students in primary education who are female (%)","Belgium","2012",48.77118,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","1999",48.83007,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2000",48.79821,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2001",48.78132,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2002",48.78171,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2003",48.79265,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2004",48.7728,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2005",48.74642,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2006",48.91547,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2007",48.91354,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2008",48.73238,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2009",48.73809,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2010",48.66789,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2011",48.76867,
"Percentage of students in primary education who are female (%)","United Kingdom of Great Britain and Northern Ireland","2012",48.80879,
"Percentage of students in primary education who are female (%)","Latvia","1999",48.33178,
"Percentage of students in primary education who are female (%)","Latvia","2000",48.44981,
"Percentage of students in primary education who are female (%)","Latvia","2001",48.55772,
"Percentage of students in primary education who are female (%)","Latvia","2002",48.43184,
"Percentage of students in primary education who are female (%)","Latvia","2003",48.2048,
"Percentage of students in primary education who are female (%)","Latvia","2004",48.05469,
"Percentage of students in primary education who are female (%)","Latvia","2005",47.8517,
"Percentage of students in primary education who are female (%)","Latvia","2006",47.91106,
"Percentage of students in primary education who are female (%)","Latvia","2007",47.76464,
"Percentage of students in primary education who are female (%)","Latvia","2008",47.7687,
"Percentage of students in primary education who are female (%)","Latvia","2009",48.08379,
"Percentage of students in primary education who are female (%)","Latvia","2010",48.46822,
"Percentage of students in primary education who are female (%)","Latvia","2011",48.55544,
"Percentage of students in primary education who are female (%)","Latvia","2012",48.53628,
"Percentage of students in primary education who are female (%)","Oceania","1999",45.94597,‡
"Percentage of students in primary education who are female (%)","Oceania","2000",45.82783,
"Percentage of students in primary education who are female (%)","Oceania","2001",45.88029,
"Percentage of students in primary education who are female (%)","Oceania","2002",45.72345,
"Percentage of students in primary education who are female (%)","Oceania","2003",45.88647,
"Percentage of students in primary education who are female (%)","Oceania","2004",45.96577,
"Percentage of students in primary education who are female (%)","Oceania","2005",45.68122,
"Percentage of students in primary education who are female (%)","Oceania","2006",45.63791,
"Percentage of students in primary education who are female (%)","Oceania","2007",45.90415,‡
"Percentage of students in primary education who are female (%)","Oceania","2008",46.30469,
"Percentage of students in primary education who are female (%)","Oceania","2009",46.25271,‡
"Percentage of students in primary education who are female (%)","Oceania","2010",46.3148,‡
"Percentage of students in primary education who are female (%)","Oceania","2011",46.36156,‡
"Percentage of students in primary education who are female (%)","Oceania","2012",46.3748,
"Percentage of students in primary education who are female (%)","Germany","1999",48.50618,
"Percentage of students in primary education who are female (%)","Germany","2000",48.52786,
"Percentage of students in primary education who are female (%)","Germany","2001",48.54098,
"Percentage of students in primary education who are female (%)","Germany","2002",48.54126,
"Percentage of students in primary education who are female (%)","Germany","2003",48.59703,
"Percentage of students in primary education who are female (%)","Germany","2004",48.62137,
"Percentage of students in primary education who are female (%)","Germany","2005",48.68593,
"Percentage of students in primary education who are female (%)","Germany","2006",48.67985,
"Percentage of students in primary education who are female (%)","Germany","2007",48.65706,
"Percentage of students in primary education who are female (%)","Germany","2008",48.61008,
"Percentage of students in primary education who are female (%)","Germany","2009",48.62699,
"Percentage of students in primary education who are female (%)","Germany","2010",48.63413,
"Percentage of students in primary education who are female (%)","Germany","2011",48.60196,
"Percentage of students in primary education who are female (%)","Germany","2012",48.64662,
"Percentage of students in primary education who are female (%)","Zimbabwe","1999",49.13135,
"Percentage of students in primary education who are female (%)","Zimbabwe","2000",49.12274,
"Percentage of students in primary education who are female (%)","Zimbabwe","2001",49.20609,
"Percentage of students in primary education who are female (%)","Zimbabwe","2002",49.38101,
"Percentage of students in primary education who are female (%)","Zimbabwe","2003",49.47874,
"Percentage of students in primary education who are female (%)","Belize","1999",48.47442,
"Percentage of students in primary education who are female (%)","Belize","2000",48.254,
"Percentage of students in primary education who are female (%)","Belize","2001",48.48163,
"Percentage of students in primary education who are female (%)","Belize","2003",48.80582,
"Percentage of students in primary education who are female (%)","Belize","2004",48.69785,
"Percentage of students in primary education who are female (%)","Belize","2005",48.40342,
"Percentage of students in primary education who are female (%)","Belize","2006",48.63778,
"Percentage of students in primary education who are female (%)","Belize","2007",49.02116,
"Percentage of students in primary education who are female (%)","Belize","2008",48.61522,
"Percentage of students in primary education who are female (%)","Belize","2009",48.69939,
"Percentage of students in primary education who are female (%)","Belize","2010",48.67616,
"Percentage of students in primary education who are female (%)","Belize","2011",48.54949,
"Percentage of students in primary education who are female (%)","Belize","2012",48.72866,
"Percentage of students in primary education who are female (%)","Portugal","1999",47.72905,
"Percentage of students in primary education who are female (%)","Portugal","2000",47.72625,
"Percentage of students in primary education who are female (%)","Portugal","2001",48.40028,
"Percentage of students in primary education who are female (%)","Portugal","2002",47.84235,
"Percentage of students in primary education who are female (%)","Portugal","2003",47.5113,
"Percentage of students in primary education who are female (%)","Portugal","2004",47.52108,
"Percentage of students in primary education who are female (%)","Portugal","2005",47.62594,
"Percentage of students in primary education who are female (%)","Portugal","2006",47.63442,
"Percentage of students in primary education who are female (%)","Portugal","2007",47.47454,
"Percentage of students in primary education who are female (%)","Portugal","2008",47.42343,
"Percentage of students in primary education who are female (%)","Portugal","2009",47.95579,
"Percentage of students in primary education who are female (%)","Portugal","2010",48.04973,
"Percentage of students in primary education who are female (%)","Portugal","2012",48.08358,
"Percentage of students in primary education who are female (%)","San Marino","2000",48.03843,
"Percentage of students in primary education who are female (%)","San Marino","2008",47.55245,
"Percentage of students in primary education who are female (%)","San Marino","2009",47.57653,
"Percentage of students in primary education who are female (%)","San Marino","2010",50.34876,
"Percentage of students in primary education who are female (%)","San Marino","2011",47.21689,
"Percentage of students in primary education who are female (%)","San Marino","2012",45.61626,
"Percentage of students in primary education who are female (%)","Bahamas","1999",48.73594,
"Percentage of students in primary education who are female (%)","Bahamas","2002",49.51542,
"Percentage of students in primary education who are female (%)","Bahamas","2004",49.19046,‡
"Percentage of students in primary education who are female (%)","Bahamas","2005",49.07422,
"Percentage of students in primary education who are female (%)","Bahamas","2006",49.11333,
"Percentage of students in primary education who are female (%)","Bahamas","2007",49.05178,
"Percentage of students in primary education who are female (%)","Bahamas","2008",49.09999,
"Percentage of students in primary education who are female (%)","Bahamas","2009",49.82934,
"Percentage of students in primary education who are female (%)","Bahamas","2010",49.55705,
"Percentage of students in primary education who are female (%)","Aruba","1999",48.85664,
"Percentage of students in primary education who are female (%)","Aruba","2000",48.60196,
"Percentage of students in primary education who are female (%)","Aruba","2001",48.64349,
"Percentage of students in primary education who are female (%)","Aruba","2002",48.24187,
"Percentage of students in primary education who are female (%)","Aruba","2003",47.98424,
"Percentage of students in primary education who are female (%)","Aruba","2004",47.88414,
"Percentage of students in primary education who are female (%)","Aruba","2005",48.34146,
"Percentage of students in primary education who are female (%)","Aruba","2006",48.80654,
"Percentage of students in primary education who are female (%)","Aruba","2007",48.58883,
"Percentage of students in primary education who are female (%)","Aruba","2008",48.53176,
"Percentage of students in primary education who are female (%)","Aruba","2009",48.6424,
"Percentage of students in primary education who are female (%)","Aruba","2010",48.90444,
"Percentage of students in primary education who are female (%)","Aruba","2011",48.36479,
"Percentage of students in primary education who are female (%)","Aruba","2012",49.60621,
"Percentage of students in primary education who are female (%)","Cabo Verde","1999",48.73167,
"Percentage of students in primary education who are female (%)","Cabo Verde","2000",49.01458,
"Percentage of students in primary education who are female (%)","Cabo Verde","2001",48.99051,
"Percentage of students in primary education who are female (%)","Cabo Verde","2002",48.94387,
"Percentage of students in primary education who are female (%)","Cabo Verde","2003",48.65954,
"Percentage of students in primary education who are female (%)","Cabo Verde","2004",48.60932,
"Percentage of students in primary education who are female (%)","Cabo Verde","2005",48.55817,
"Percentage of students in primary education who are female (%)","Cabo Verde","2006",48.57676,
"Percentage of students in primary education who are female (%)","Cabo Verde","2007",48.32934,
"Percentage of students in primary education who are female (%)","Cabo Verde","2008",48.19591,
"Percentage of students in primary education who are female (%)","Cabo Verde","2009",47.89797,
"Percentage of students in primary education who are female (%)","Cabo Verde","2010",47.94472,
"Percentage of students in primary education who are female (%)","Cabo Verde","2011",47.92737,
"Percentage of students in primary education who are female (%)","Cabo Verde","2012",47.70481,
"Percentage of students in primary education who are female (%)","El Salvador","1999",48.16726,
"Percentage of students in primary education who are female (%)","El Salvador","2000",47.9744,
"Percentage of students in primary education who are female (%)","El Salvador","2001",48.13505,
"Percentage of students in primary education who are female (%)","El Salvador","2002",47.81507,
"Percentage of students in primary education who are female (%)","El Salvador","2003",48.19535,
"Percentage of students in primary education who are female (%)","El Salvador","2004",48.23436,
"Percentage of students in primary education who are female (%)","El Salvador","2005",48.16898,
"Percentage of students in primary education who are female (%)","El Salvador","2006",48.17351,
"Percentage of students in primary education who are female (%)","El Salvador","2007",49.09469,
"Percentage of students in primary education who are female (%)","El Salvador","2008",48.15681,
"Percentage of students in primary education who are female (%)","El Salvador","2009",48.09418,
"Percentage of students in primary education who are female (%)","El Salvador","2010",47.79776,
"Percentage of students in primary education who are female (%)","El Salvador","2011",47.80705,
"Percentage of students in primary education who are female (%)","El Salvador","2012",47.79267,
"Percentage of students in primary education who are female (%)","Yemen","1999",34.94765,
"Percentage of students in primary education who are female (%)","Yemen","2001",37.59339,
"Percentage of students in primary education who are female (%)","Yemen","2002",38.79206,
"Percentage of students in primary education who are female (%)","Yemen","2003",39.81002,
"Percentage of students in primary education who are female (%)","Yemen","2004",40.45478,
"Percentage of students in primary education who are female (%)","Yemen","2005",41.59905,
"Percentage of students in primary education who are female (%)","Yemen","2008",43.63826,
"Percentage of students in primary education who are female (%)","Yemen","2010",43.97531,
"Percentage of students in primary education who are female (%)","Yemen","2011",43.93983,
"Percentage of students in primary education who are female (%)","Yemen","2012",44.28364,
"Percentage of students in primary education who are female (%)","Guyana","1999",48.97908,
"Percentage of students in primary education who are female (%)","Guyana","2000",48.60847,
"Percentage of students in primary education who are female (%)","Guyana","2001",48.88555,
"Percentage of students in primary education who are female (%)","Guyana","2003",48.96777,
"Percentage of students in primary education who are female (%)","Guyana","2005",48.99363,
"Percentage of students in primary education who are female (%)","Guyana","2006",48.96157,
"Percentage of students in primary education who are female (%)","Guyana","2007",48.68321,
"Percentage of students in primary education who are female (%)","Guyana","2008",48.78462,
"Percentage of students in primary education who are female (%)","Guyana","2009",48.68003,
"Percentage of students in primary education who are female (%)","Guyana","2010",48.77218,
"Percentage of students in primary education who are female (%)","Guyana","2011",48.85772,
"Percentage of students in primary education who are female (%)","Guyana","2012",49.18614,
"Percentage of students in primary education who are female (%)","Sri Lanka","2001",48.78788,
"Percentage of students in primary education who are female (%)","Sri Lanka","2002",48.89209,
"Percentage of students in primary education who are female (%)","Sri Lanka","2003",49.05,
"Percentage of students in primary education who are female (%)","Sri Lanka","2004",50.79079,
"Percentage of students in primary education who are female (%)","Sri Lanka","2005",49.07188,
"Percentage of students in primary education who are female (%)","Sri Lanka","2006",49.01862,
"Percentage of students in primary education who are female (%)","Sri Lanka","2007",49.01305,
"Percentage of students in primary education who are female (%)","Sri Lanka","2008",49.07897,
"Percentage of students in primary education who are female (%)","Sri Lanka","2009",49.11045,
"Percentage of students in primary education who are female (%)","Sri Lanka","2010",49.08764,
"Percentage of students in primary education who are female (%)","Sri Lanka","2011",48.79448,
"Percentage of students in primary education who are female (%)","Sri Lanka","2012",49.23844,
"Percentage of students in primary education who are female (%)","Qatar","1999",47.81026,
"Percentage of students in primary education who are female (%)","Qatar","2000",48.19788,
"Percentage of students in primary education who are female (%)","Qatar","2001",48.76651,
"Percentage of students in primary education who are female (%)","Qatar","2002",47.93868,
"Percentage of students in primary education who are female (%)","Qatar","2003",48.31586,
"Percentage of students in primary education who are female (%)","Qatar","2004",48.49046,
"Percentage of students in primary education who are female (%)","Qatar","2005",48.68197,
"Percentage of students in primary education who are female (%)","Qatar","2006",48.7896,
"Percentage of students in primary education who are female (%)","Qatar","2007",48.74289,
"Percentage of students in primary education who are female (%)","Qatar","2008",49.02398,
"Percentage of students in primary education who are female (%)","Qatar","2009",48.89125,
"Percentage of students in primary education who are female (%)","Qatar","2010",48.75624,
"Percentage of students in primary education who are female (%)","Qatar","2011",48.73717,
"Percentage of students in primary education who are female (%)","Qatar","2012",48.95291,
"Percentage of students in primary education who are female (%)","Uzbekistan","1999",49.13419,
"Percentage of students in primary education who are female (%)","Uzbekistan","2000",49.04574,
"Percentage of students in primary education who are female (%)","Uzbekistan","2001",48.91169,
"Percentage of students in primary education who are female (%)","Uzbekistan","2002",48.68276,
"Percentage of students in primary education who are female (%)","Uzbekistan","2003",48.95697,
"Percentage of students in primary education who are female (%)","Uzbekistan","2004",48.70204,
"Percentage of students in primary education who are female (%)","Uzbekistan","2005",48.64689,
"Percentage of students in primary education who are female (%)","Uzbekistan","2006",48.63488,
"Percentage of students in primary education who are female (%)","Uzbekistan","2007",48.51926,
"Percentage of students in primary education who are female (%)","Uzbekistan","2008",48.60082,
"Percentage of students in primary education who are female (%)","Uzbekistan","2009",48.57164,
"Percentage of students in primary education who are female (%)","Uzbekistan","2010",48.45301,
"Percentage of students in primary education who are female (%)","Uzbekistan","2011",48.34564,
"Percentage of students in primary education who are female (%)","Developed countries","1999",48.90422,
"Percentage of students in primary education who are female (%)","Developed countries","2000",48.52767,
"Percentage of students in primary education who are female (%)","Developed countries","2001",48.65424,
"Percentage of students in primary education who are female (%)","Developed countries","2002",48.73543,
"Percentage of students in primary education who are female (%)","Developed countries","2003",48.68702,
"Percentage of students in primary education who are female (%)","Developed countries","2004",48.62167,
"Percentage of students in primary education who are female (%)","Developed countries","2005",48.56025,
"Percentage of students in primary education who are female (%)","Developed countries","2006",48.75446,
"Percentage of students in primary education who are female (%)","Developed countries","2007",48.65989,
"Percentage of students in primary education who are female (%)","Developed countries","2008",48.69912,
"Percentage of students in primary education who are female (%)","Developed countries","2009",48.74285,
"Percentage of students in primary education who are female (%)","Developed countries","2010",48.61688,
"Percentage of students in primary education who are female (%)","Developed countries","2011",48.77266,
"Percentage of students in primary education who are female (%)","Developed countries","2012",48.60917,
"Percentage of students in primary education who are female (%)","Iraq","1999",43.97153,
"Percentage of students in primary education who are female (%)","Iraq","2000",43.98716,
"Percentage of students in primary education who are female (%)","Iraq","2003",44.4708,
"Percentage of students in primary education who are female (%)","Iraq","2004",44.3039,
"Percentage of students in primary education who are female (%)","Iraq","2007",44.35222,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","1999",46.99849,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2000",47.37827,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2001",47.62515,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2002",47.8566,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2003",48.07318,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2004",47.86124,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2005",47.87664,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2006",47.69344,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2007",47.67467,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2008",47.8892,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2009",48.09874,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2010",48.29809,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2011",48.37663,
"Percentage of students in primary education who are female (%)","Brunei Darussalam","2012",48.38725,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","1999",47.29064,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2000",47.31497,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2001",47.24175,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2002",47.03615,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2003",46.83541,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2004",46.72703,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2005",46.7795,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2006",47.18328,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2007",46.90575,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2008",47.08564,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2009",47.25831,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2010",47.623,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2011",47.77381,
"Percentage of students in primary education who are female (%)","China, Macao Special Administrative Region","2012",47.69937,
"Percentage of students in primary education who are female (%)","South America","1999",48.32506,
"Percentage of students in primary education who are female (%)","South America","2000",48.29368,
"Percentage of students in primary education who are female (%)","South America","2001",48.32544,
"Percentage of students in primary education who are female (%)","South America","2002",48.3197,
"Percentage of students in primary education who are female (%)","South America","2003",48.31839,
"Percentage of students in primary education who are female (%)","South America","2004",48.27137,
"Percentage of students in primary education who are female (%)","South America","2005",48.20329,
"Percentage of students in primary education who are female (%)","South America","2006",48.11575,
"Percentage of students in primary education who are female (%)","South America","2007",48.05441,
"Percentage of students in primary education who are female (%)","South America","2008",48.06934,
"Percentage of students in primary education who are female (%)","South America","2009",48.07207,
"Percentage of students in primary education who are female (%)","South America","2010",48.03575,
"Percentage of students in primary education who are female (%)","South America","2011",48.03166,
"Percentage of students in primary education who are female (%)","South America","2012",48.07506,
"Percentage of students in primary education who are female (%)","Central Asia","1999",49.08558,
"Percentage of students in primary education who are female (%)","Central Asia","2000",48.91143,
"Percentage of students in primary education who are female (%)","Central Asia","2001",48.72391,
"Percentage of students in primary education who are female (%)","Central Asia","2002",48.68342,
"Percentage of students in primary education who are female (%)","Central Asia","2003",48.70837,
"Percentage of students in primary education who are female (%)","Central Asia","2004",48.55824,
"Percentage of students in primary education who are female (%)","Central Asia","2005",48.53219,
"Percentage of students in primary education who are female (%)","Central Asia","2006",48.48634,
"Percentage of students in primary education who are female (%)","Central Asia","2007",48.33972,
"Percentage of students in primary education who are female (%)","Central Asia","2008",48.30143,
"Percentage of students in primary education who are female (%)","Central Asia","2009",48.26437,
"Percentage of students in primary education who are female (%)","Central Asia","2010",48.22889,
"Percentage of students in primary education who are female (%)","Central Asia","2011",48.12521,
"Percentage of students in primary education who are female (%)","Central Asia","2012",48.10315,‡
"Percentage of students in primary education who are female (%)","Niger","1999",39.17642,
"Percentage of students in primary education who are female (%)","Niger","2000",39.34815,
"Percentage of students in primary education who are female (%)","Niger","2001",39.56143,
"Percentage of students in primary education who are female (%)","Niger","2002",39.75968,
"Percentage of students in primary education who are female (%)","Niger","2003",40.14881,
"Percentage of students in primary education who are female (%)","Niger","2004",40.33844,
"Percentage of students in primary education who are female (%)","Niger","2005",40.78056,
"Percentage of students in primary education who are female (%)","Niger","2006",41.04947,
"Percentage of students in primary education who are female (%)","Niger","2007",41.48867,
"Percentage of students in primary education who are female (%)","Niger","2008",42.67215,
"Percentage of students in primary education who are female (%)","Niger","2009",43.14344,
"Percentage of students in primary education who are female (%)","Niger","2010",43.79942,
"Percentage of students in primary education who are female (%)","Niger","2011",44.16318,
"Percentage of students in primary education who are female (%)","Niger","2012",44.58773,
"Percentage of students in primary education who are female (%)","Kenya","1999",49.02589,
"Percentage of students in primary education who are female (%)","Kenya","2000",49.38302,
"Percentage of students in primary education who are female (%)","Kenya","2001",49.24492,
"Percentage of students in primary education who are female (%)","Kenya","2002",48.44374,
"Percentage of students in primary education who are female (%)","Kenya","2003",48.52072,
"Percentage of students in primary education who are female (%)","Kenya","2004",48.2832,
"Percentage of students in primary education who are female (%)","Kenya","2005",48.71799,
"Percentage of students in primary education who are female (%)","Kenya","2006",49.02563,
"Percentage of students in primary education who are female (%)","Kenya","2007",49.35788,
"Percentage of students in primary education who are female (%)","Kenya","2008",49.19819,
"Percentage of students in primary education who are female (%)","Kenya","2009",49.16483,
"Percentage of students in primary education who are female (%)","Low income countries","1999",45.89484,
"Percentage of students in primary education who are female (%)","Low income countries","2000",46.11367,
"Percentage of students in primary education who are female (%)","Low income countries","2001",46.26944,
"Percentage of students in primary education who are female (%)","Low income countries","2002",46.28716,
"Percentage of students in primary education who are female (%)","Low income countries","2003",46.492,
"Percentage of students in primary education who are female (%)","Low income countries","2004",46.40246,
"Percentage of students in primary education who are female (%)","Low income countries","2005",47.01759,
"Percentage of students in primary education who are female (%)","Low income countries","2006",47.36666,
"Percentage of students in primary education who are female (%)","Low income countries","2007",47.56683,
"Percentage of students in primary education who are female (%)","Low income countries","2008",47.68883,
"Percentage of students in primary education who are female (%)","Low income countries","2009",47.88085,
"Percentage of students in primary education who are female (%)","Low income countries","2010",48.10413,
"Percentage of students in primary education who are female (%)","Low income countries","2011",48.21213,
"Percentage of students in primary education who are female (%)","Low income countries","2012",48.2817,
"Percentage of students in primary education who are female (%)","Ghana","1999",46.95156,
"Percentage of students in primary education who are female (%)","Ghana","2000",47.1668,
"Percentage of students in primary education who are female (%)","Ghana","2001",47.43324,
"Percentage of students in primary education who are female (%)","Ghana","2002",47.45081,
"Percentage of students in primary education who are female (%)","Ghana","2003",48.40113,
"Percentage of students in primary education who are female (%)","Ghana","2004",47.42586,
"Percentage of students in primary education who are female (%)","Ghana","2005",47.92527,
"Percentage of students in primary education who are female (%)","Ghana","2006",48.49199,
"Percentage of students in primary education who are female (%)","Ghana","2007",48.53507,
"Percentage of students in primary education who are female (%)","Ghana","2008",48.55621,
"Percentage of students in primary education who are female (%)","Ghana","2009",48.55859,
"Percentage of students in primary education who are female (%)","Ghana","2011",48.73102,
"Percentage of students in primary education who are female (%)","Ghana","2012",47.3788,
"Percentage of students in primary education who are female (%)","Ghana","2013",48.94636,
"Percentage of students in primary education who are female (%)","Panama","1999",48.15841,
"Percentage of students in primary education who are female (%)","Panama","2000",48.19159,
"Percentage of students in primary education who are female (%)","Panama","2001",48.19363,
"Percentage of students in primary education who are female (%)","Panama","2002",48.17172,
"Percentage of students in primary education who are female (%)","Panama","2003",48.17184,
